"","Restaurant","Product_Name","Price","User-Rating","No-Ratings","Address","Feature1","Feature2","Feature3","Feature4","Feature5","City","ProperAddress","Location","RestaurantLatitude","RestaurantLongitude","CenterLatitude","CenterLongitude","DistanceCityCenter","DistanceCEU","size"
"352","Il Treno - Trombitás","Coca-Cola Zero szénsavas üdítõital","290",4.5,382,"Retek utca 12","Pizza","Olasz","Készpénzes fizetés",NA,NA,"Budapest","Budapest Retek utca 12","Hunyadi Gasztromûhely, 12, Retek utca, Országút, Budapest, Közép-Magyarország, 1024, Magyarország",47.5081855,19.0247339,47.4983815,19.0404707,"1.6105163910875513 km","2.07867110655428 km","0.33"
"353","Il Treno - Trombitás","Coca-Cola szénsavas üdítõital","290",4.5,382,"Retek utca 12","Pizza","Olasz","Készpénzes fizetés",NA,NA,"Budapest","Budapest Retek utca 12","Hunyadi Gasztromûhely, 12, Retek utca, Országút, Budapest, Közép-Magyarország, 1024, Magyarország",47.5081855,19.0247339,47.4983815,19.0404707,"1.6105163910875513 km","2.07867110655428 km","0.33"
"354","Il Treno - Trombitás","Coca-Cola szénsavas üdítõital","490",4.5,382,"Retek utca 12","Pizza","Olasz","Készpénzes fizetés",NA,NA,"Budapest","Budapest Retek utca 12","Hunyadi Gasztromûhely, 12, Retek utca, Országút, Budapest, Közép-Magyarország, 1024, Magyarország",47.5081855,19.0247339,47.4983815,19.0404707,"1.6105163910875513 km","2.07867110655428 km","1.25"
"355","Joker Food","Coca-Cola szénsavas üdítõital","350",4.6,314,"Mártírok útja 14","Pizza","Magyaros","Hamburger","Készpénzes fizetés",NA,"Pécs","Pécs Mártírok útja 14","Joker Hostel, 14, Mártírok útja, Schlauch-villatelep, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0672532,18.2223682595289,46.0763222,18.2280746,"1.1004724657335192 km","171.45067979009278 km","0.33"
"356","Joker Food","Coca-Cola szénsavas üdítõital","550",4.6,314,"Mártírok útja 14","Pizza","Magyaros","Hamburger","Készpénzes fizetés",NA,"Pécs","Pécs Mártírok útja 14","Joker Hostel, 14, Mártírok útja, Schlauch-villatelep, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0672532,18.2223682595289,46.0763222,18.2280746,"1.1004724657335192 km","171.45067979009278 km","1.75"
"357","Joker Food","Coca-Cola Zero szénsavas üdítõital","550",4.6,314,"Mártírok útja 14","Pizza","Magyaros","Hamburger","Készpénzes fizetés",NA,"Pécs","Pécs Mártírok útja 14","Joker Hostel, 14, Mártírok útja, Schlauch-villatelep, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0672532,18.2223682595289,46.0763222,18.2280746,"1.1004724657335192 km","171.45067979009278 km","1.75"
"358","Lucifer's Kitchen","Coca-Cola szénsavas üdítõital","250",4.8,162,"Felsõvámház utca 51","Pizza","Hamburger","Készpénzes fizetés",NA,NA,"Pécs","Pécs Felsõvámház utca 51","Felsõvámház utca, Erzsébettelep (Ullmann-telep), Budai városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7626, Magyarország",46.0784003,18.2442766,46.0763222,18.2280746,"1.2744179335689314 km","169.68355814665472 km","0.33"
"359","M35 Vendéglõ","Coca-Cola szénsavas üdítõital","540",4.6,45,"Márton utca 35","Olasz","Magyaros","Hamburger","Amerikai","Pizza","Budapest","Budapest Márton utca 35","M35, 35, Márton utca, Középsõ-Ferencváros, Budapest, Közép-Magyarország, 1094, Magyarország",47.4804349,19.0821646,47.4983815,19.0404707,"3.722017991530342 km","3.317290518633111 km","1.25"
"360","M35 Vendéglõ","Coca-Cola Zero szénsavas üdítõital","540",4.6,45,"Márton utca 35","Olasz","Magyaros","Hamburger","Amerikai","Pizza","Budapest","Budapest Márton utca 35","M35, 35, Márton utca, Középsõ-Ferencváros, Budapest, Közép-Magyarország, 1094, Magyarország",47.4804349,19.0821646,47.4983815,19.0404707,"3.722017991530342 km","3.317290518633111 km","1.25"
"361","NaPizza","Coca-Cola Zero szénsavas üdítõital","550",4.9,345,"Megyeri út 72","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 72","Megyeri út, Kertváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7632, Magyarország",46.0485744,18.2138037,46.0763222,18.2280746,"3.275949177753339 km","173.62577750006554 km","1.25"
"362","NaPizza","Coca-Cola szénsavas üdítõital","390",4.9,345,"Megyeri út 72","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 72","Megyeri út, Kertváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7632, Magyarország",46.0485744,18.2138037,46.0763222,18.2280746,"3.275949177753339 km","173.62577750006554 km","0.33"
"363","NaPizza","Coca-Cola szénsavas üdítõital","550",4.9,345,"Megyeri út 72","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 72","Megyeri út, Kertváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7632, Magyarország",46.0485744,18.2138037,46.0763222,18.2280746,"3.275949177753339 km","173.62577750006554 km","1.25"
"364","NaPizza","Coca-Cola Zero szénsavas üdítõital","390",4.9,345,"Megyeri út 72","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 72","Megyeri út, Kertváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7632, Magyarország",46.0485744,18.2138037,46.0763222,18.2280746,"3.275949177753339 km","173.62577750006554 km","0.33"
"365","Pálma Pub","Coca-Cola Light szénsavas üdítõital","450",4.6,66,"Simonyi utca 44","Olasz","Magyaros","Grill","Pizza","Grill","Debrecen","Debrecen Simonyi utca 44","Simonyi út, Nagyerdõ, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4032, Magyarország",47.5457523,21.6267052,47.531399,21.6259782,"1.5967575208467644 km","194.09549189546541 km","0.5"
"366","Pálma Pub","Coca-Cola szénsavas üdítõital","450",4.6,66,"Simonyi utca 44","Olasz","Magyaros","Grill","Pizza","Grill","Debrecen","Debrecen Simonyi utca 44","Simonyi út, Nagyerdõ, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4032, Magyarország",47.5457523,21.6267052,47.531399,21.6259782,"1.5967575208467644 km","194.09549189546541 km","0.5"
"367","Pasta Culture Tésztabár","Coca-Cola Zero szénsavas üdítõital","350",4.5,44,"Október 6. utca 19","Pizza","Tészta","Olasz","NetPincér GO","SZÉP kártyás fizetés","Budapest","Budapest Október 6. utca 19","The Selection, 19, Október 6. utca, Lipótváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.5018193,19.0509007,47.4983815,19.0404707,"0.8738543032873295 km","0.11483887182143553 km","0.33"
"368","Pasta Culture Tésztabár","Coca-Cola szénsavas üdítõital","350",4.5,44,"Október 6. utca 19","Pizza","Tészta","Olasz","NetPincér GO","SZÉP kártyás fizetés","Budapest","Budapest Október 6. utca 19","The Selection, 19, Október 6. utca, Lipótváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.5018193,19.0509007,47.4983815,19.0404707,"0.8738543032873295 km","0.11483887182143553 km","0.33"
"369","Patkó Bandi Étterem-Sörözõ","Coca-Cola szénsavas üdítõital","490",4.6,12,"Váci út 12","Magyaros","Hamburger","Pizza","NetPincér GO","SZÉP kártyás fizetés","Budapest","Budapest Váci út 12","12, Váci út, Újlipótváros, VI. kerület, Budapest, Közép-Magyarország, 1132, Magyarország",47.5128519,19.057197,47.4983815,19.0404707,"2.043561772152234 km","1.4289065918658617 km","0.5"
"370","Patkó Bandi Étterem-Sörözõ","Coca-Cola Zero szénsavas üdítõital","490",4.6,12,"Váci út 12","Magyaros","Hamburger","Pizza","NetPincér GO","SZÉP kártyás fizetés","Budapest","Budapest Váci út 12","12, Váci út, Újlipótváros, VI. kerület, Budapest, Közép-Magyarország, 1132, Magyarország",47.5128519,19.057197,47.4983815,19.0404707,"2.043561772152234 km","1.4289065918658617 km","0.5"
"371","Piedone Pizzéria","Coca-Cola szénsavas üdítõital","350",3.9,206,"Baross Gábor utca 27","Olasz","Magyaros","Hamburger","Grill","Pizza","Debrecen","Debrecen Baross Gábor utca 27","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.5"
"372","Piedone Pizzéria","Coca-Cola szénsavas üdítõital","290",3.9,206,"Baross Gábor utca 27","Olasz","Magyaros","Hamburger","Grill","Pizza","Debrecen","Debrecen Baross Gábor utca 27","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.33"
"373","Pizza Bagoly Pécs","Coca-Cola szénsavas üdítõital","300",4.5,31,"József Attila utca 41","Olasz","Hamburger","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Pécs","Pécs József Attila utca 41","Gól sörözõ, 41, József Attila utca, Solidus Lakópark, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.070713,18.215733,46.0763222,18.2280746,"1.140298312187121 km","171.2803071824634 km","0.33"
"374","Pizza Bagoly Pécs","Coca-Cola szénsavas üdítõital","450",4.5,31,"József Attila utca 41","Olasz","Hamburger","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Pécs","Pécs József Attila utca 41","Gól sörözõ, 41, József Attila utca, Solidus Lakópark, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.070713,18.215733,46.0763222,18.2280746,"1.140298312187121 km","171.2803071824634 km","1.25"
"375","Pizza Bagoly Pécs","Coca-Cola Zero szénsavas üdítõital","300",4.5,31,"József Attila utca 41","Olasz","Hamburger","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Pécs","Pécs József Attila utca 41","Gól sörözõ, 41, József Attila utca, Solidus Lakópark, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.070713,18.215733,46.0763222,18.2280746,"1.140298312187121 km","171.2803071824634 km","0.33"
"376","Pizza Bagoly Pécs","Coca-Cola Zero szénsavas üdítõital","450",4.5,31,"József Attila utca 41","Olasz","Hamburger","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés","Pécs","Pécs József Attila utca 41","Gól sörözõ, 41, József Attila utca, Solidus Lakópark, Ispitaalja, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.070713,18.215733,46.0763222,18.2280746,"1.140298312187121 km","171.2803071824634 km","1.25"
"377","Pizza Caffe Donna","Coca-Cola Zero szénsavas üdítõital","400",4.7,170,"Ráday utca 54","Pizza","Magyaros","Hamburger","Olasz","Algida","Budapest","Budapest Ráday utca 54","CsokiBolt, 54, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4821377,19.0669747,47.4983815,19.0404707,"2.692715328202953 km","2.442565617506169 km","0.33"
"378","Pizza Caffe Donna","Coca-Cola szénsavas üdítõital","400",4.7,170,"Ráday utca 54","Pizza","Magyaros","Hamburger","Olasz","Algida","Budapest","Budapest Ráday utca 54","CsokiBolt, 54, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4821377,19.0669747,47.4983815,19.0404707,"2.692715328202953 km","2.442565617506169 km","0.33"
"379","Pizza Caffe Donna","Coca-Cola szénsavas üdítõital","500",4.7,170,"Ráday utca 54","Pizza","Magyaros","Hamburger","Olasz","Algida","Budapest","Budapest Ráday utca 54","CsokiBolt, 54, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4821377,19.0669747,47.4983815,19.0404707,"2.692715328202953 km","2.442565617506169 km","0.5"
"380","Pizza Caffe Donna","Coca-Cola Zero szénsavas üdítõital","500",4.7,170,"Ráday utca 54","Pizza","Magyaros","Hamburger","Olasz","Algida","Budapest","Budapest Ráday utca 54","CsokiBolt, 54, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4821377,19.0669747,47.4983815,19.0404707,"2.692715328202953 km","2.442565617506169 km","0.5"
"381","Pizza EATaliano - Pest","Coca-Cola szénsavas üdítõital","350",4.3,41,"Vécsey u. 5","Olasz","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,"Budapest","Budapest Vécsey u. 5","Bortársaság - Kossuth tér, 5, Vécsey utca, Lipótváros, Budapest, Közép-Magyarország, 1054, Magyarország",47.505647,19.0488386,47.4983815,19.0404707,"1.024681373750218 km","0.5350397957440006 km","0.5"
"382","Pizza EATaliano - Pest","Coca-Cola Light szénsavas üdítõital","350",4.3,41,"Vécsey u. 5","Olasz","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,"Budapest","Budapest Vécsey u. 5","Bortársaság - Kossuth tér, 5, Vécsey utca, Lipótváros, Budapest, Közép-Magyarország, 1054, Magyarország",47.505647,19.0488386,47.4983815,19.0404707,"1.024681373750218 km","0.5350397957440006 km","0.5"
"383","Pizza EATaliano - Pest","Coca-Cola Zero szénsavas üdítõital","490",4.3,41,"Vécsey u. 5","Olasz","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,"Budapest","Budapest Vécsey u. 5","Bortársaság - Kossuth tér, 5, Vécsey utca, Lipótváros, Budapest, Közép-Magyarország, 1054, Magyarország",47.505647,19.0488386,47.4983815,19.0404707,"1.024681373750218 km","0.5350397957440006 km","1.25"
"384","Pizza EATaliano - Pest","Coca-Cola szénsavas üdítõital","490",4.3,41,"Vécsey u. 5","Olasz","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,"Budapest","Budapest Vécsey u. 5","Bortársaság - Kossuth tér, 5, Vécsey utca, Lipótváros, Budapest, Közép-Magyarország, 1054, Magyarország",47.505647,19.0488386,47.4983815,19.0404707,"1.024681373750218 km","0.5350397957440006 km","1.25"
"385","Pizza EATaliano - Pest","Coca-Cola Zero szénsavas üdítõital","350",4.3,41,"Vécsey u. 5","Olasz","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,"Budapest","Budapest Vécsey u. 5","Bortársaság - Kossuth tér, 5, Vécsey utca, Lipótváros, Budapest, Közép-Magyarország, 1054, Magyarország",47.505647,19.0488386,47.4983815,19.0404707,"1.024681373750218 km","0.5350397957440006 km","0.5"
"386","Pizza Mobil","Coca-Cola Zero Cherry szénsavas üdítõital","550",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","1.75"
"387","Pizza Mobil","Coca-Cola Light szénsavas üdítõital","550",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","1.75"
"388","Pizza Mobil","Coca-Cola szénsavas üdítõital","360",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","0.5"
"389","Pizza Mobil","Coca-Cola Zero Cherry szénsavas üdítõital","360",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","0.5"
"390","Pizza Mobil","Coca-Cola szénsavas üdítõital","420",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","1.25"
"391","Pizza Mobil","Coca-Cola szénsavas üdítõital","550",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","1.75"
"392","Pizza Mobil","Coca-Cola Light szénsavas üdítõital","360",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","0.5"
"393","Pizza Mobil","Coca-Cola Light szénsavas üdítõital","420",4.7,372,"Zamenhof utca 1","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Miskolc","Miskolc Zamenhof utca 1","Zamenhof utca, Zsolcai kapu, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101559,20.7987922,48.1031503,20.7901985,"0.6640458852506663 km","147.02960813665715 km","1.25"
"394","Pizza Piccante","Coca-Cola szénsavas üdítõital","250",4.5,7,"Csapó utca 95","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Debrecen","Debrecen Csapó utca 95","Csapó utca, Burgundia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5369239,21.6375522,47.531399,21.6259782,"1.0661920553032118 km","194.9057187264463 km","0.33"
"395","Pizza Piccante","Coca-Cola Zero szénsavas üdítõital","250",4.5,7,"Csapó utca 95","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Debrecen","Debrecen Csapó utca 95","Csapó utca, Burgundia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5369239,21.6375522,47.531399,21.6259782,"1.0661920553032118 km","194.9057187264463 km","0.33"
"396","Pizza Piccante","Coca-Cola szénsavas üdítõital","350",4.5,7,"Csapó utca 95","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Debrecen","Debrecen Csapó utca 95","Csapó utca, Burgundia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5369239,21.6375522,47.531399,21.6259782,"1.0661920553032118 km","194.9057187264463 km","0.5"
"397","Pizza Piccante","Coca-Cola Zero szénsavas üdítõital","350",4.5,7,"Csapó utca 95","Pizza","Készpénzes fizetés","SZÉP kártyás fizetés",NA,NA,"Debrecen","Debrecen Csapó utca 95","Csapó utca, Burgundia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5369239,21.6375522,47.531399,21.6259782,"1.0661920553032118 km","194.9057187264463 km","0.5"
"398","Pizza Rakéta","Coca-Cola Zero szénsavas üdítõital","550",4.3,402,"Nefelejcs utca 51","Olasz","Vegán","Pizza","Vegán","Algida","Budapest","Budapest Nefelejcs utca 51","51, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5056866,19.0793384,47.4983815,19.0404707,"3.038863588565406 km","2.261602141113505 km","1.25"
"399","Pizza Rakéta","Coca-Cola szénsavas üdítõital","550",4.3,402,"Nefelejcs utca 51","Olasz","Vegán","Pizza","Vegán","Algida","Budapest","Budapest Nefelejcs utca 51","51, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5056866,19.0793384,47.4983815,19.0404707,"3.038863588565406 km","2.261602141113505 km","1.25"
"400","Pizzaguru","Coca-Cola szénsavas üdítõital","480",4.8,228,"Oskola utca 8","Saláta","Tészta","Leves","Pizza","Saláta","Szeged","Szeged Oskola utca 8","8, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.2506036,20.1499995,46.2546312,20.1486016,"0.4604867968608079 km","162.32102095368006 km","1.25"
"401","Pizzaguru","Coca-Cola Zero szénsavas üdítõital","480",4.8,228,"Oskola utca 8","Saláta","Tészta","Leves","Pizza","Saláta","Szeged","Szeged Oskola utca 8","8, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.2506036,20.1499995,46.2546312,20.1486016,"0.4604867968608079 km","162.32102095368006 km","1.25"
"402","Póker Pizza Pécs","Coca-Cola Light szénsavas üdítõital","500",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","1.75"
"403","Póker Pizza Pécs","Coca-Cola szénsavas üdítõital","240",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","0.33"
"404","Póker Pizza Pécs","Coca-Cola szénsavas üdítõital","350",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","0.5"
"405","Póker Pizza Pécs","Coca-Cola szénsavas üdítõital","500",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","1.75"
"406","Póker Pizza Pécs","Coca-Cola Zero szénsavas üdítõital","240",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","0.33"
"407","Póker Pizza Pécs","Coca-Cola Zero szénsavas üdítõital","500",4.8,159,"Megyeri út 64","Olasz","Pizza","Készpénzes fizetés",NA,NA,"Pécs","Pécs Megyeri út 64","Seal Ring, 64, Megyeri út, Solidus Lakópark, Északmegyer, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7623, Magyarország",46.0607752,18.2122743,46.0763222,18.2280746,"2.11675079634026 km","172.40611359548242 km","1.75"
"408","Pomodoro Pizza","Coca-Cola Zero szénsavas üdítõital","400",4.3,178,"Simonffy utca 1","Pizza","Készpénzes fizetés",NA,NA,NA,"Debrecen","Debrecen Simonffy utca 1","Simonffy utca, Belváros, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5284937,21.6207329,47.531399,21.6259782,"0.5102387575713235 km","193.63779294162885 km","0.5"
"409","Pomodoro Pizza","Coca-Cola Zero szénsavas üdítõital","290",4.3,178,"Simonffy utca 1","Pizza","Készpénzes fizetés",NA,NA,NA,"Debrecen","Debrecen Simonffy utca 1","Simonffy utca, Belváros, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5284937,21.6207329,47.531399,21.6259782,"0.5102387575713235 km","193.63779294162885 km","0.33"
"410","Pomodoro Pizza","Coca-Cola Zero Lemon szénsavas üdítõital","400",4.3,178,"Simonffy utca 1","Pizza","Készpénzes fizetés",NA,NA,NA,"Debrecen","Debrecen Simonffy utca 1","Simonffy utca, Belváros, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5284937,21.6207329,47.531399,21.6259782,"0.5102387575713235 km","193.63779294162885 km","0.5"
"411","Pomodoro Pizza","Coca-Cola szénsavas üdítõital","400",4.3,178,"Simonffy utca 1","Pizza","Készpénzes fizetés",NA,NA,NA,"Debrecen","Debrecen Simonffy utca 1","Simonffy utca, Belváros, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5284937,21.6207329,47.531399,21.6259782,"0.5102387575713235 km","193.63779294162885 km","0.5"
"412","Pomodoro Pizza","Coca-Cola szénsavas üdítõital","290",4.3,178,"Simonffy utca 1","Pizza","Készpénzes fizetés",NA,NA,NA,"Debrecen","Debrecen Simonffy utca 1","Simonffy utca, Belváros, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5284937,21.6207329,47.531399,21.6259782,"0.5102387575713235 km","193.63779294162885 km","0.33"
"413","Ponte Pizza and Restaurant","Coca-Cola szénsavas üdítõital","360",4.7,1195,"Nefelejcs utca 14","Magyaros","Olasz","Pizza","Algida","Készpénzes fizetés","Budapest","Budapest Nefelejcs utca 14","14, Nefelejcs utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1078, Magyarország",47.5024945,19.0821633,47.4983815,19.0404707,"3.1743531920318246 km","2.4178429093126304 km","0.5"
